부처명,번호,사업명,페이지_시작,페이지_끝,총괄표_찾음,총괄표_라인번호,has_추경,has_요구,서브앵커_라인,수집라인,추출숫자,숫자개수,매핑방법,budget_2024,budget_2025,budget_2025_sup,budget_2026_req,budget_2026,change_amount,change_rate,총괄표_원문,fallback_표구조
과학기술정보통신부,95,국가 NPU전용 컴퓨팅센터 광주 설립(설계비),766,770,True,72,True,True,74.0,컴퓨팅센터 광주 설립 | - | - | - | 600 | 600 | 600 | 순증,DASH | DASH | DASH | 600 | 600 | 600 | 순증,7,7열(1차(break)),,,,600.0,600.0,600.0,,"- 766 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
국가 NPU전용 
컴퓨팅센터 광주 설립
-
-
-
600
600
600
순증
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,96,국가 데이터 인프라 기반 데이터 혁신(Data-X) 지원,771,776,True,68,True,True,70.0,"기반 데이터 | 혁신(Data-X) 지원 | - | - | - | 7,000 | 7,000 | 순증 | 순증","DASH | DASH | DASH | 7,000 | 7,000 | 순증 | 순증",7,7열(1차(break)),,,,7000.0,7000.0,,,"- 771 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
국가 데이터 인프라 
기반 데이터 
혁신(Data-X) 지원
-
-
-
7,000
7,000
순증
순증
□기능별(내역사업별) 계획 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,97,국가 플래그십 초고성능컴퓨팅 인프라 고도화 사업(R&D),777,784,True,64,True,True,66.0,"성능컴퓨팅 인프라 | 고도화(R&D) | 18,183 | 11,194 | 11,194 | 68,431 | 68,431 | 57,237 | 511.3","18,183 | 11,194 | 11,194 | 68,431 | 68,431 | 57,237 | 511.3",7,7열(1차(break)),18183.0,11194.0,11194.0,68431.0,68431.0,57237.0,511.3,"사업시행주체
한국연구재단
가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
국가 플래그십 초고
성능컴퓨팅 인프라 
고도화(R&D)
18,183
11,194
11,194
68,431
68,431
57,237
511.3
- 777 -

□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액",
과학기술정보통신부,98,국가과학기술연구회 연구 운영비 지원(R&D),785,792,True,72,True,True,74.0,"연구운영비지원 | (R&D) | 194,792 | 247,439 | 247,439 | 370,614 | 360,849 | 113,410 | 45.8","194,792 | 247,439 | 247,439 | 370,614 | 360,849 | 113,410 | 45.8",7,7열(1차(break)),194792.0,247439.0,247439.0,370614.0,360849.0,113410.0,45.8,"- 785 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
국가과학기술연구회
연구운영비지원
(R&D)
194,792
247,439
247,439
370,614
360,849
113,410
45.8
□기능별(내역사업별) 예산 내역
(단위: 백만원)
구분
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)",
과학기술정보통신부,99,국가수리과학연구소 연구 운영비 지원(R&D),793,798,True,68,True,True,70.0,"연구운영비 지원(R&D) | 10,668 | 11,369 | 11,369 | 13,216 | 13,216 | 1,847 | 16.2","10,668 | 11,369 | 11,369 | 13,216 | 13,216 | 1,847 | 16.2",7,7열(1차(break)),10668.0,11369.0,11369.0,13216.0,13216.0,1847.0,16.2,"- 793 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
국가수리과학연구소 
연구운영비 지원(R&D)
10,668
11,369
11,369
13,216
13,216
1,847
16.2
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액-
예산액
(추경)
예산",
과학기술정보통신부,100,국가지식정보 연계 및 활용 촉진(정보화),799,806,True,67,True,True,69.0,"연계 및 활용 | 촉진(정보화) | 1,947 | 1,534 | 1,534 | 3,300 | 3,300 | 1,766 | 115.1","1,947 | 1,534 | 1,534 | 3,300 | 3,300 | 1,766 | 115.1",7,7열(1차(break)),1947.0,1534.0,1534.0,3300.0,3300.0,1766.0,115.1,"- 799 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
국가지식정보 
연계 및 활용 
촉진(정보화)
1,947
1,534
1,534
3,300
3,300
1,766
115.1
□기능별(내역사업별) 계획 내역
(단위: 백만원)
2024
2025
2026
계획
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,101,국방인공지능핵심기술개발(R&D),807,814,True,66,True,True,68.0,"핵심기술개발 | - | 1,000 | 1,000 | 2,926 | 2,926 | 1,926 | 192.6","DASH | 1,000 | 1,000 | 2,926 | 2,926 | 1,926 | 192.6",7,7열(1차(break)),,1000.0,1000.0,2926.0,2926.0,1926.0,192.6,"- 807 -

가. 예산안 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
국방인공지능
핵심기술개발
-
1,000
1,000
2,926
2,926
1,926
192.6
□기능별(내역사업별), 목별 예산안 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액이월액불용액
예산액
(추경)
예산
현액
집행액
이월액불용액",
과학기술정보통신부,102,국산 AI 반도체 기반 마이크로 데이터센터 확산(R&D),815,821,True,98,True,True,100.0,"마이크로 데이터센터 | 확산(R&D) | - | - | 3,500 | 7,000 | 7,000 | 3,500 | 100","DASH | DASH | 3,500 | 7,000 | 7,000 | 3,500 | 100",7,7열(1차(break)),,,3500.0,7000.0,7000.0,3500.0,100.0,"- 815 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
국산 AI반도체 기반 
마이크로 데이터센터 
확산(R&D)
-
-
3,500
7,000
7,000
3,500
100
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,103,국산NPU기반 AI CCTV 전환,822,827,True,66,True,True,68.0,"AI CCTV 전환 | - | - | - | 10,000 | 10,000 | 10,000 | 순증","DASH | DASH | DASH | 10,000 | 10,000 | 10,000 | 순증",7,7열(1차(break)),,,,10000.0,10000.0,10000.0,,"- 822 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
국산 NPU 기반 
AI CCTV 전환
-
-
-
10,000
10,000
10,000
순증
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,104,글로벌제조융합SW개발및실증(R&D),828,833,True,70,True,True,72.0,"SW개발및실증(R&D) | 1,500 | 1,500 | 1,500 | 13,500 | 13,500 | 12,000 | 800.0","1,500 | 1,500 | 1,500 | 13,500 | 13,500 | 12,000 | 800.0",7,7열(1차(break)),1500.0,1500.0,1500.0,13500.0,13500.0,12000.0,800.0,"- 828 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
글로벌제조융합
SW개발및실증(R&D)
1,500
1,500
1,500
13,500
13,500
12,000
800.0
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액",
과학기술정보통신부,105,나노·소재기술개발(R&D),834,840,True,67,True,True,69.0,"(R&D) | 223,048 | 300,436 | 300,436 | 330,746 | 330,746 | 30,310 | 10.1","223,048 | 300,436 | 300,436 | 330,746 | 330,746 | 30,310 | 10.1",7,7열(1차(break)),223048.0,300436.0,300436.0,330746.0,330746.0,30310.0,10.1,"사업시행주체
한국연구재단
가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
나노·소재기술개발
(R&D)
223,048
300,436
300,436
330,746
330,746
30,310
10.1
- 834 -

□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)",
과학기술정보통신부,106,대구경북과학기술원 시설 지원(R&D),841,847,True,69,True,True,71.0,"시설 지원(R&D) | 16,101 | 14,150 | 14,150 | 10,742 | 11,707 | △2,443 | △17.3","16,101 | 14,150 | 14,150 | 10,742 | 11,707 | △2,443 | △17.3",7,7열(1차(break)),16101.0,14150.0,14150.0,10742.0,11707.0,-2443.0,-17.3,"- 841 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
대구경북과학기술원 
시설 지원(R&D)
16,101
14,150
14,150
10,742
11,707
△2,443
△17.3
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (대구경북과학기술원 시설지원(R&D)) 첨단과학기술의 혁신을 선도할 고급과학기술
인재를 양성하고, 지역산업의 기술적 발전 및 경쟁력 향상을 위하여 지식기반사업 
및 첨단과학 분야를 연구함으로써 지역균형발전과 국가과학기술발전에 이바지
- (시설비) : 교육·연구시설의 안정적 운영을 위한 유지보수 및 건축비
2024
2025
2026
예산
예산액
(추경)
예산
현액",
과학기술정보통신부,107,대구경북과학기술원 연구 운영비지원(R&D),848,856,True,69,True,True,71.0,"대구경북 | 과학기술원 | 연구운영비 | 지원(R&D) | 88,701 | 97,697 | 101,447 | 115,367 | 116,367 | 14,920 | 14.7","88,701 | 97,697 | 101,447 | 115,367 | 116,367 | 14,920 | 14.7",7,7열(1차(break)),88701.0,97697.0,101447.0,115367.0,116367.0,14920.0,14.7,"- 848 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
대구경북
과학기술원 
연구운영비
지원(R&D)
88,701
97,697
101,447
115,367
116,367
14,920
14.7
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025(2025.12월말)
2026예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)",
과학기술정보통신부,108,대학디지털교육역량강화,857,866,True,84,True,True,86.0,"대학디지털 | 교육역량강화 | 106,241 | 110,186 | 110,186 | 120,310 | 12,031 | △98,155 | △89.1","106,241 | 110,186 | 110,186 | 120,310 | 12,031 | △98,155 | △89.1",7,7열(1차(break)),106241.0,110186.0,110186.0,120310.0,12031.0,-98155.0,-89.1,"- 857 -

가. 지출계획 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
대학디지털
교육역량강화
106,241
110,186
110,186
120,310
12,031
△98,155
△89.1
□기능별(내역사업별) 계획 내역
(단위: 백만원)
2024
2025
2026
계획
계획액
(추경)
계획
현액
집행액
이월액
불용액
계획액
(추경)
계획
현액",
과학기술정보통신부,109,데이터 활용 의료·건강 생태계조성,867,873,True,72,True,True,74.0,"데이터 활용 | 의료·건강 | 생태계조성 | 6,000 | 6,000 | 6,000 | 5,000 | 5,000 | △1,000 | △16.7","6,000 | 6,000 | 6,000 | 5,000 | 5,000 | △1,000 | △16.7",7,7열(1차(break)),6000.0,6000.0,6000.0,5000.0,5000.0,-1000.0,-16.7,"- 867 -

가. 예산안 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
데이터 활용 
의료·건강 
생태계조성
6,000
6,000
6,000
5,000
5,000
△1,000
△16.7
□기능별(내역사업별), 목별 예산안 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
◦지역 의료 데이터 플랫폼을 활용한 인공지능(AI) 기반 의료 서비스 개발·실증 
및사업화 등을 지원하여 디지털의료 혁신 생태계 조성*
       * 데이터 및 인프라 제공 → 기술 개발 → 임상시험 → 인허가 → 글로벌 진출 지원
- (인공지능 기반 의료 솔루션 사업화) AI 의료분야의 산업적 가치가 높은
임상의사결정지원시스템(CDSS) 개발·실증 지원
- (인공지능 기반 의료기기 사업화) 디지털 의료기기 글로벌 경쟁력 강화를
위해 진단이 가능한 AI 솔루션이 탑재된 의료기기 개발･실증지원
2024
2025
2026예
산안
예산액",
과학기술정보통신부,110,데이터 활용확산 정책지원,874,880,True,78,True,True,80.0,"정책지원 | 2,850 | 2,615 | 2,615 | 1,277 | 1,277 | △1,338 | △51.2","2,850 | 2,615 | 2,615 | 1,277 | 1,277 | △1,338 | △51.2",7,7열(1차(break)),2850.0,2615.0,2615.0,1277.0,1277.0,-1338.0,-51.2,"- 874 -

가. 지출계획 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
데이터 활용확산 
정책지원
2,850
2,615
2,615
1,277
1,277
△1,338
△51.2
□기능별(내역사업별) 계획 내역
(단위: 백만원)
2024
2025
2026
계획
계획액
(추경)
계획
현액
집행액
이월액
불용액
계획액
(추경)
계획
현액",
과학기술정보통신부,111,데이터경제인프라구축,881,891,True,94,True,True,96.0,"데이터경제 | 인프라구축 | 84,615 | 46,714 | 46,714 | 33,511 | 33,511 | △13,203 △28.3%","84,615 | 46,714 | 46,714 | 33,511 | 33,511 | △13,203 | △28.3",7,7열(1차(break)),84615.0,46714.0,46714.0,33511.0,33511.0,-13203.0,-28.3,"- 881 -

가. 지출계획 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
데이터경제
인프라구축
84,615
46,714
46,714
33,511
33,511
△13,203 △28.3%
□기능별(내역사업별) 계획 내역
(단위: 백만원)
2024
2025
2026
계획
계획액
(추경)
계획
현액
집행액
이월액
불용액
계획액
(추경)
계획
현액
집행액",
과학기술정보통신부,112,데이터기반산업경쟁력강화,892,902,True,77,True,True,79.0,"민간경상보조 | 11,960 | 10,467 | 10,467 | 9,119 | 9,119 | △1,348 | △12.9 | 사업출연금 | 3,080 | 1,330 | 1,330 | 1,280 | 1,280 | △50 | △3.8","11,960 | 10,467 | 10,467 | 9,119 | 9,119 | △1,348 | △12.9 | 3,080 | 1,330 | 1,330 | 1,280 | 1,280 | △50 | △3.8",14,7열(1차(break)),11960.0,10467.0,10467.0,9119.0,9119.0,-1348.0,-12.9,"- 892 -

가. 지출계획 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
민간경상보조
11,960
10,467
10,467
9,119
9,119
△1,348
△12.9
사업출연금
3,080
1,330
1,330
1,280
1,280
△50
△3.8
※ 내내역사업(데이터 바우처, ‘25년 28,000백만원)은 ‘26회계연도부터 타세부사업(AI통합바우처, 2602-336)으로 
이관됨에 따라 해당 내내역사업은 제외하고 작성
□기능별(내역사업별) 계획 내역
(단위: 백만원)
2024
2025
2026
계획
계획액
(추경)",
과학기술정보통신부,113,데이터센터네트워크인프라기술선도사업(R&D),903,908,True,69,True,True,71.0,"인프라 기술 | 선도사업(R&D) | - | - | - | 7,000 | 7,000 | 7,000 | 순증","DASH | DASH | DASH | 7,000 | 7,000 | 7,000 | 순증",7,7열(1차(break)),,,,7000.0,7000.0,7000.0,,"- 903 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
데이터센터 네트워크
인프라 기술 
선도사업(R&D)
-
-
-
7,000
7,000
7,000
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,114,동남권원자력의학원연구운영비 지원(R&D),909,915,True,70,True,True,72.0,"연구운영비 지원(R&D) | 13,622 | 14,828 | 14,828 | 19,921 | 19,921 | 5,093 | 34.3","13,622 | 14,828 | 14,828 | 19,921 | 19,921 | 5,093 | 34.3",7,7열(1차(break)),13622.0,14828.0,14828.0,19921.0,19921.0,5093.0,34.3,"- 909 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
동남권원자력의학원
연구운영비 지원(R&D)
13,622
14,828
14,828
19,921
19,921
5,093
34.3
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- (동남권원자력의학원 연구운영비 지원(R&D))방사선 등의의학적 이용 및 연구개발과  
암진료 등의 업무수행을 통한 국가과학기술발전 및 국민건강 증진에 기여
ㆍ기초연구와 중개연구 활성화를 통한 방사선의학 중심 병원모델 창출
2) 사업개요
□사업근거 및 추진경위
①법령상 근거 
- 방사선 및 방사성 동위원소 이용진흥법 제13조의2(한국원자력의학원의 설립)
ㆍ제1항 : 방사선 등의 의학적 이용 및 연구개발 업무를 효율적으로 추진하기 위하여
한국원자력의학원을 설립한다.
ㆍ제8항 : 정부는 예산의 범위 안에서 의학원의 설립 및 운영에 필요한 경비를 
출연할 수 있다.
- 방사선 및 방사성 동위원소 이용진흥법 제13조의3(분원 또는 부설기관)",
과학기술정보통신부,115,동대구 벤처벨리 AI테크포트 구축,916,921,True,71,True,True,73.0,"동대구벤처밸리 | AI테크포트 | 3,000 | 3,000 | 순증 | 순증","3,000 | 3,000 | 순증 | 순증",4,2열이하(1차(break)),,,,,3000.0,3000.0,,"- 916 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
동대구벤처밸리 
AI테크포트
3,000
3,000
순증
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액
집행액
이월액불용액
○기능별 분류(합계)",
과학기술정보통신부,116,디지털 AI세포 구축(R&D),922,927,True,69,True,False,71.0,"구축 | - | - | - | 3,750 | 3,750 | 3,750 | 순증","DASH | DASH | DASH | 3,750 | 3,750 | 3,750 | 순증",7,7열(1차(break)),,,,3750.0,3750.0,3750.0,,"- 922 -

가. 예산안 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
정부안
확정(B)
(B-A)/A
디지털 AI세포 
구축
-
-
-
3,750
3,750
3,750
순증
□기능별(내역사업별), 목별 예산안 내역
(단위: 백만원)
나. 사업설명자료
1) 사업목적·내용
- 세포내 생물학적, 생화학적 현상을 반영할 수 있는 Digital AI 세포를 구축하여 신약개발에 
적용함으로써 신약개발 전주기의 특성을 반영한 고품질의 신약초기 물질을 발굴하여 임상 시험
성공률을 획기적으로 개선하고, Digital AI 세포 성능 및 고도화 전략을 평가하여 세포의
기능 및 분화, 병리 및 질병 진행 연구 등에활용할 수 있는 Digital AI 세포로 진화
2) 사업개요
□사업근거 및 추진경위
①법령상 근거 및 조항 적시
2024
2025(2025.12월말)
2026
예산안
예산액
(추경)",
과학기술정보통신부,117,디지털 질서 기반 구축 및 글로벌 확산 지원,928,939,True,80,True,False,82.0,"구축 및 글로벌 | 확산 지원 | 3,800 | 5,757 | 5,757 | 26,993 | 27,643 | 21,886 | 380.2","3,800 | 5,757 | 5,757 | 26,993 | 27,643 | 21,886 | 380.2",7,7열(1차(break)),3800.0,5757.0,5757.0,26993.0,27643.0,21886.0,380.2,"- 928 -

가. 예산안 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년
증감
(B-A)
본예산(A)
추경
정부안
확정(B)
(B-A)/A
디지털 질서 기반 
구축 및 글로벌 
확산 지원
3,800
5,757
5,757
26,993
27,643
21,886
380.2
□기능별(내역사업별), 목별 예산안 내역
(단위: 백만원)
2024
2025(2025.12월말)
2026
예산
안
예산액
(추경)
예산
현액
집행액
[실집
행액]
이월액불용액본예산
예산",
과학기술정보통신부,118,디지털 혁신 기술 기반 K-CareNetwork,940,946,True,67,True,True,69.0,"기반 K-CareNetwork | 4,000 | 6,000 | 6,000 | 5,600 | 5,600 | △400 | △6.7%","4,000 | 6,000 | 6,000 | 5,600 | 5,600 | △400 | △6.7",7,7열(1차(break)),4000.0,6000.0,6000.0,5600.0,5600.0,-400.0,-6.7,"- 940 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
디지털 혁신 기술 
기반 K-CareNetwork
4,000
6,000
6,000
5,600
5,600
△400
△6.7%
* 추경: 추경증감액을 포함한 최종 예산액을 기재
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산",
과학기술정보통신부,119,디지털미디어이노베이션기술개발(R&D),947,952,True,72,True,True,74.0,"이션기술개발(R&D) | - | - | - | 7,240 | 7,240 | 7,240 | 순증","DASH | DASH | DASH | 7,240 | 7,240 | 7,240 | 순증",7,7열(1차(break)),,,,7240.0,7240.0,7240.0,,"- 947 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경*(A)
요구안
본예산(B)
(B-A)/A
디지털미디어이노베
이션기술개발(R&D)
-
-
-
7,240
7,240
7,240
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액",
과학기술정보통신부,120,디지털배움터(세종),953,958,True,69,True,True,71.0,- | - | - | 816 | 816 | 816 | 순증,DASH | DASH | DASH | 816 | 816 | 816 | 순증,7,7열(1차(break)),,,,816.0,816.0,816.0,,"- 953 -

가. 예산 총괄표
(단위: 백만원, %)
사업명
2024년
결산
2025년 예산
2026년 예산
증감
(B-A)
본예산
추경(A)
요구안
본예산(B)
(B-A)/A
디지털배움터
-
-
-
816
816
816
순증
□기능별(내역사업별) 예산 내역
(단위: 백만원)
2024
2025
2026
예산
예산액
(추경)
예산
현액
집행액
이월액
불용액
예산액
(추경)
예산
현액
집행액",
